Date,Value,Rolling_Mean_7,Rolling_Std_7,Rolling_Mean_30,Lag_1,Lag_7,Lag_30,Day_of_Week,Month,Quarter
2020-12-23,116.79600711734372,113.95505789040735,4.8138687635607615,111.47901858172288,114.45434656845768,111.68554971407444,107.12963481952411,2,12,4
2020-12-24,118.87676800612532,113.9111823301756,4.759359063430807,112.09482650589062,116.79600711734372,119.18389692774741,100.40253028109267,3,12,4
2020-12-25,125.47658161592967,114.9054082731731,6.344741913340854,112.66364582199994,118.87676800612532,118.51700001494726,108.41200213265091,4,12,4
2020-12-26,119.02054135427618,115.8768978226906,6.3855497510097345,113.08413319227057,125.47658161592967,112.22011450765368,106.40592024615718,5,12,4
2020-12-27,110.49123521334609,115.80979747878129,6.447979703970586,113.2049019856418,119.02054135427618,110.96093762071116,106.86817141220877,6,12,4
2020-12-28,111.06874346495889,116.59774619149108,5.202409892565467,113.22702914042452,110.49123521334609,105.55310247599044,110.4049288214775,0,12,4
2020-12-29,118.55896829683181,117.18412072411594,5.151630756314894,113.57201479301597,111.06874346495889,114.45434656845768,108.20939871908826,1,12,4
2020-12-30,115.86905253362016,117.05169864072687,5.175129943830171,113.79976534093224,118.55896829683181,116.79600711734372,109.03653609613161,2,12,4
2020-12-31,122.92031238806902,117.6293478381474,5.619398226577566,114.14237053353499,115.86905253362016,118.87676800612532,112.64215660998707,3,12,4
2021-01-01,125.59979133369431,117.64694922639949,5.648193538109313,114.54481376820642,122.92031238806902,125.47658161592967,113.5264942935511,4,1,1
2021-01-02,122.7407595720364,118.17840897179381,5.965114468591092,114.77168306152855,125.59979133369431,119.02054135427618,115.93468077237263,5,1,1
2021-01-03,124.28829604285355,120.14941766172345,5.236721248046576,115.06536802026577,122.7407595720364,110.49123521334609,115.47774728073735,6,1,1
2021-01-04,111.0134160249315,120.14151374171954,5.252728518184213,115.1664772196145,124.28829604285355,111.06874346495889,107.98014004446905,0,1,1
2021-01-05,112.58576257710921,119.28819863890203,5.986579995261285,115.31666909357641,111.0134160249315,118.55896829683181,108.08000635825191,1,1,1
2021-01-06,116.55202747138019,119.38576648715345,5.92683553019094,115.53610258073728,112.58576257710921,115.86905253362016,109.96902285655423,2,1,1
2021-01-07,123.35923620583155,119.44846988969097,5.972606930455446,115.97990991984615,116.55202747138019,122.92031238806902,110.04501603256595,3,1,1
2021-01-08,128.81663477279787,119.90801895242002,6.614096835000499,116.6841694289809,123.35923620583155,125.59979133369431,107.68884949875522,4,1,1
2021-01-09,120.02351697818493,119.51984143901268,6.49886925496925,116.76531105756564,128.81663477279787,122.7407595720364,117.58926812064263,5,1,1
2021-01-10,122.42473821422007,119.25361889206503,6.3062925507425245,116.89314832194508,120.02351697818493,124.28829604285355,118.58962028283672,6,1,1
2021-01-11,116.788848214644,120.07868063345255,5.354515500558884,116.93137076206877,122.42473821422007,111.0134160249315,115.64217501093347,0,1,1
2021-01-12,114.62517647912928,120.37002547659826,4.9164304685598825,117.07004906406353,116.788848214644,112.58576257710921,110.46482741928642,1,1,1
2021-01-13,116.90953920752081,120.42109858176123,4.871812265971654,117.29583294812565,114.62517647912928,116.55202747138019,110.13602268565735,2,1,1
2021-01-14,121.79145434798922,120.19712974492661,4.748708885549431,117.63907850874686,116.90953920752081,123.35923620583155,111.49408752935258,3,1,1
2021-01-15,125.64240694559557,119.74366862675484,3.8561034833310965,118.10430708313089,121.79145434798922,128.81663477279787,111.68554971407444,4,1,1
2021-01-16,124.72649774903941,120.41552302259119,4.297436388953404,118.28906044384063,125.64240694559557,120.02351697818493,119.18389692774741,5,1,1
2021-01-17,125.23131982180008,120.81646325224548,4.633886755077867,118.51287110406906,124.72649774903941,122.42473821422007,118.51700001494726,6,1,1
2021-01-18,121.1819303123665,121.44404640906298,4.281594284515771,118.81159829755948,125.23131982180008,116.788848214644,112.22011450765368,0,1,1
2021-01-19,117.52874534167682,121.85884196085549,3.5967695130862807,119.03052522159167,121.1819303123665,114.62517647912928,110.96093762071116,1,1,1
2021-01-20,125.47473663385095,123.08244159318836,3.0473822017680177,119.69457969352037,117.52874534167682,116.90953920752081,105.55310247599044,2,1,1
2021-01-21,133.40507206930772,124.741529839091,4.853542776970727,120.32627054354869,125.47473663385095,121.79145434798922,114.45434656845768,3,1,1
2021-01-22,135.3286517611989,126.12527909846291,6.314183793520929,120.94402536501053,133.40507206930772,125.64240694559557,116.79600711734372,4,1,1
2021-01-23,126.34782239701907,126.35689690531716,6.2839864001980885,121.19306051137366,135.3286517611989,124.72649774903941,118.87676800612532,5,1,1
2021-01-24,126.11473700858765,126.48309936057251,6.266460174265119,121.2143323577956,126.34782239701907,125.23131982180008,125.47658161592967,6,1,1
2021-01-25,124.99042218387362,127.02716962793068,5.883093621830304,121.41332838544885,126.11473700858765,121.1819303123665,119.02054135427618,0,1,1
2021-01-26,117.54889443324065,127.03004806958266,5.877674173314894,121.64858369277866,124.99042218387362,117.52874534167682,110.49123521334609,1,1,1
2021-01-27,124.72421580090909,126.92283080773382,5.917484292703946,122.103766103977,117.54889443324065,125.47473663385095,111.06874346495889,2,1,1
2021-01-28,137.11084889887167,127.45222749767153,6.707137454374867,122.722162124045,124.72421580090909,133.40507206930772,118.55896829683181,3,1,1
2021-01-29,130.7913253889255,126.80403801591818,6.001175236426248,123.21957121922183,137.11084889887167,135.3286517611989,115.86905253362016,4,1,1
2021-01-30,120.47841077334294,125.9655506411073,6.46746505063146,123.13817449873096,130.7913253889255,126.34782239701907,122.92031238806902,5,1,1
2021-01-31,124.83742030452427,125.7830768262411,6.480560285951756,123.11276213109197,120.47841077334294,126.11473700858765,125.59979133369431,6,1,1
2021-02-01,126.14059962388025,125.94738788909919,6.471688393949097,123.22609013282009,124.83742030452427,124.99042218387362,122.7407595720364,0,2,1
2021-02-02,124.02106925210362,126.8719842917939,5.454178300750377,123.21718257312843,126.14059962388025,117.54889443324065,124.28829604285355,1,2,1
2021-02-03,130.32374936740715,127.67191765843647,5.497133867261585,123.86086035121095,124.02106925210362,124.72421580090909,111.0134160249315,2,2,1
2021-02-04,135.16600840904454,127.3940833027469,4.963844515424206,124.61353521227548,130.32374936740715,137.11084889887167,112.58576257710921,3,2,1
2021-02-05,132.51404150871707,127.64018560557426,5.197551796670259,125.14560234685335,135.16600840904454,130.7913253889255,116.55202747138019,4,2,1
2021-02-06,129.57492241557213,128.93968726874985,4.137602442692035,125.35279188717804,132.51404150871707,120.47841077334294,123.35923620583155,5,2,1
2021-02-07,127.51143238231752,129.3216889941489,3.8058806337476536,125.30928514082869,129.57492241557213,124.83742030452427,128.81663477279787,6,2,1
2021-02-08,125.13338671352726,129.17780143552704,3.9620277930110874,125.47961413200677,127.51143238231752,126.14059962388025,120.02351697818493,0,2,1
2021-02-09,125.97917937861182,129.45753145359964,3.5888145551121067,125.59809550415318,125.13338671352726,124.02106925210362,122.42473821422007,1,2,1
2021-02-10,130.26018859290357,129.44845134295628,3.5863372061226233,126.04714018342848,125.97917937861182,130.32374936740715,116.788848214644,2,2,1
2021-02-11,131.8839878217685,128.9795912590597,2.854045608835097,126.6224338948498,130.26018859290357,135.16600840904454,114.62517647912928,3,2,1
2021-02-12,137.58879806235436,129.70455648100787,4.219410291087617,127.31174252334425,131.8839878217685,132.51404150871707,116.90953920752081,4,2,1
2021-02-13,134.67026337432753,130.43246233225864,4.614344494592586,127.74103615755553,137.58879806235436,129.57492241557213,121.79145434798922,5,2,1
2021-02-14,124.76252203640703,130.03976085427144,5.004820285202342,127.71170666058258,134.67026337432753,127.51143238231752,125.64240694559557,6,2,1
2021-02-15,125.13156696038172,130.03950088953636,5.005117649982842,127.72520896762732,124.76252203640703,125.13338671352726,124.72649774903941,0,2,1
2021-02-16,127.77435959665712,130.29595520639995,4.804364139841725,127.80997696012255,125.13156696038172,125.97917937861182,125.23131982180008,1,2,1
2021-02-17,130.02872514387656,130.26288899939613,4.805447737837732,128.1048701211729,127.77435959665712,130.26018859290357,121.1819303123665,2,2,1
2021-02-18,137.67707460403446,131.09047282543412,5.569289147201668,128.7764810965848,130.02872514387656,131.8839878217685,117.52874534167682,3,2,1
2021-02-19,136.75062913162267,130.97073440675814,5.4131116611146455,129.15234417984388,137.67707460403446,137.58879806235436,125.47473663385095,4,2,1
2021-02-20,134.97075766302052,131.01366216228573,5.44841626924076,129.20453369963428,136.75062913162267,134.67026337432753,133.40507206930772,5,2,1
2021-02-21,129.136657658574,131.63853867973816,4.827430949906709,128.99813389621346,134.97075766302052,124.76252203640703,135.3286517611989,6,2,1
2021-02-22,121.86454129280585,131.1718207272273,5.649337747169829,128.8486911927397,129.136657658574,125.13156696038172,126.34782239701907,0,2,1
2021-02-23,122.86577061014412,130.47059372915402,6.396558881976599,128.74039231279158,121.86454129280585,127.77435959665712,126.11473700858765,1,2,1
2021-02-24,134.89839340739084,131.16626062394178,6.601998287488102,129.07065802024215,122.86577061014412,130.02872514387656,124.99042218387362,2,2,1
2021-02-25,138.0394608559054,131.21803008849477,6.662703536991678,129.75367690099765,134.89839340739084,137.67707460403446,117.54889443324065,3,2,1
2021-02-26,139.71656211934408,131.6417348010264,7.149690264322051,130.2534217782788,138.0394608559054,136.75062913162267,124.72421580090909,4,2,1
2021-02-27,136.29146485208443,131.83040725660695,7.268617939677596,130.22610897671925,139.71656211934408,134.97075766302052,137.11084889887167,5,2,1
2021-02-28,132.38188357664097,132.29401095918794,7.1710085413576365,130.27912758297643,136.29146485208443,129.136657658574,130.7913253889255,6,2,1
2021-03-01,132.12524267055187,133.7598254417231,5.549092140974344,130.6673553128834,132.38188357664097,121.86454129280585,120.47841077334294,0,3,1
2021-03-02,131.6989244692405,135.02170456445114,3.1404631090660757,130.89607211837392,132.12524267055187,122.86577061014412,124.83742030452427,1,3,1
2021-03-03,137.57452418751967,135.40400896161242,3.282621844864143,131.2772029371619,131.6989244692405,134.89839340739084,126.14059962388025,2,3,1
2021-03-04,139.04903441258156,135.5482337554233,3.4362924635743517,131.77813510917784,137.57452418751967,138.0394608559054,124.02106925210362,3,3,1
2021-03-05,138.76876752016634,135.41283452696933,3.258762062865526,132.0596357142698,139.04903441258156,139.71656211934408,130.32374936740715,4,3,1
2021-03-06,137.7131330860889,135.61592998896998,3.3652099721589472,132.1445398701713,138.76876752016634,136.29146485208443,135.16600840904454,5,3,1
2021-03-07,130.44500272942258,135.33923272508164,3.734776473361284,132.07557191086147,137.7131330860889,132.38188357664097,132.51404150871707,6,3,1
2021-03-08,129.26660753149466,134.93085627664487,4.263624773232761,132.06529474805888,130.44500272942258,132.12524267055187,129.57492241557213,0,3,1
2021-03-09,132.0581288371504,134.9821711863463,4.220184127810723,132.2168512965533,129.26660753149466,131.6989244692405,127.51143238231752,1,3,1
2021-03-10,136.07723268698126,134.7682724005551,4.103216648949401,132.58164616233512,132.0581288371504,137.57452418751967,125.13338671352726,2,3,1
2021-03-11,139.3197752501721,134.80694966306802,4.151287039005848,133.02633269138713,136.07723268698126,139.04903441258156,125.97917937861182,3,3,1
2021-03-12,136.58141982501752,134.49447142090392,3.87660395925249,133.23704039912425,139.3197752501721,138.76876752016634,130.26018859290357,4,3,1
2021-03-13,140.08727771203766,134.8336349388966,4.287245144864895,133.51048339546657,136.58141982501752,137.7131330860889,131.8839878217685,5,3,1
2021-03-14,136.47500311743607,135.69506356575567,3.841059043768348,133.4733568973026,140.08727771203766,130.44500272942258,137.58879806235436,6,3,1
2021-03-15,136.32706037512497,136.7036996862743,2.597285527995482,133.52858346399586,136.47500311743607,129.26660753149466,134.67026337432753,0,3,1
2021-03-16,133.81145318040026,136.95417459245283,2.1142354910519936,133.83021450212897,136.32706037512497,132.0581288371504,124.76252203640703,1,3,1
2021-03-17,136.52006246252537,137.01743598895914,2.090110143648959,134.20983101886708,133.81145318040026,136.07723268698126,125.13156696038172,2,3,1
2021-03-18,137.50185957389502,136.757733749491,1.856212354910398,134.53408101810837,136.52006246252537,139.3197752501721,127.77435959665712,3,3,1
2021-03-19,146.0942973991523,138.11671626008166,3.9767165219291156,135.0696000932842,137.50185957389502,136.58141982501752,130.02872514387656,4,3,1
2021-03-20,139.76401691386437,138.07053614605692,3.951818243167794,135.1391648369452,146.0942973991523,140.08727771203766,137.67707460403446,5,3,1
2021-03-21,135.36495967504507,137.91195851142962,4.047624712796547,135.0929758550593,139.76401691386437,136.47500311743607,136.75062913162267,6,3,1
2021-03-22,131.41625902845027,137.2104154619047,4.735269545517057,134.97449256724028,135.36495967504507,136.32706037512497,134.97075766302052,0,3,1
2021-03-23,132.2844437370569,136.99227125571275,4.948329862897389,135.0794187698564,131.41625902845027,133.81145318040026,129.136657658574,1,3,1
2021-03-24,139.3023738944268,137.38974431741295,5.015368211903636,135.66067985657708,132.2844437370569,136.52006246252537,121.86454129280585,2,3,1
2021-03-25,138.16808240344213,137.48491900734825,5.024163986841297,136.17075691635367,139.3023738944268,137.50185957389502,122.86577061014412,3,3,1
2021-03-26,147.15545393123347,137.63651279764557,5.3337030176051545,136.57932560048175,138.16808240344213,146.0942973991523,134.89839340739084,4,3,1
2021-03-27,143.87337830791975,138.22356442536778,5.811628251667827,136.77378951554888,147.15545393123347,139.76401691386437,138.0394608559054,5,3,1
2021-03-28,134.32221991476104,138.07460160247007,5.909648551692623,136.5939781087295,143.87337830791975,135.36495967504507,139.71656211934408,6,3,1
2021-03-29,130.15560792677093,137.89450858794444,6.160270239915459,136.38944954455235,134.32221991476104,131.41625902845027,136.29146485208443,0,3,1
2021-03-30,127.73065333356129,137.24396710173076,7.030437077411118,136.2344085364497,130.15560792677093,132.2844437370569,132.38188357664097,1,3,1
2021-03-31,133.99034018973606,136.48510514391782,7.057858767097285,136.29657845375584,127.73065333356129,139.3023738944268,132.12524267055187,2,3,1
2021-04-01,143.89818965640183,137.30369189434063,7.597269706009857,136.70322062666122,133.99034018973606,138.16808240344213,131.6989244692405,3,4,2
2021-04-02,143.67024032772431,136.80580423669647,6.928822901483675,136.90641116466804,143.89818965640183,147.15545393123347,137.57452418751967,4,4,2
2021-04-03,141.54579339070088,136.4732921056652,6.580203448065767,136.98963646393867,143.67024032772431,143.87337830791975,139.04903441258156,5,4,2
2021-04-04,130.2306578224605,135.88878323533655,6.973118400860692,136.7050328073485,141.54579339070088,134.32221991476104,138.76876752016634,6,4,2
2021-04-05,131.91169558783102,136.13965290120225,6.760838943343311,136.51165155740657,130.2306578224605,130.15560792677093,137.7131330860889,0,4,2
2021-04-06,138.19897861758014,137.6351279417764,5.658740861205346,136.77011742034514,131.91169558783102,127.73065333356129,130.44500272942258,1,4,2
2021-04-07,137.74634518213688,138.17170008354793,5.4289442294596935,137.05277534203324,138.19897861758014,133.99034018973606,129.26660753149466,2,4,2
2021-04-08,138.15039105624493,137.35058599781124,4.818865453153491,137.25585074933636,137.74634518213688,143.89818965640183,132.0581288371504,3,4,2
2021-04-09,142.61722931391947,137.20015585298196,4.600179016512698,137.47385063690098,138.15039105624493,143.67024032772431,136.07723268698126,4,4,2
2021-04-10,137.94863962274218,136.6862767432736,4.218946196867633,137.42814611598666,142.61722931391947,141.54579339070088,139.3197752501721,5,4,2
2021-04-11,136.93437603578548,137.6439507737486,3.129526131329454,137.43991132301224,137.94863962274218,130.2306578224605,136.58141982501752,6,4,2
2021-04-12,133.29585812246512,137.84168827869632,2.7244896213685252,137.2135306700265,136.93437603578548,131.91169558783102,140.08727771203766,0,4,2
2021-04-13,135.83133073721294,137.50345286721526,2.8180998587981962,137.19207492401904,133.29585812246512,138.19897861758014,136.47500311743607,1,4,2
2021-04-14,134.4542107849404,137.0331479533301,3.0370131845956605,137.12964660434625,135.83133073721294,137.74634518213688,136.32706037512497,2,4,2
2021-04-15,140.6640353469113,137.39223999485384,3.3259879723751054,137.3580660098966,134.4542107849404,138.15039105624493,133.81145318040026,3,4,2
2021-04-16,146.23569552201673,137.90916373886773,4.385751496436749,137.681920445213,140.6640353469113,142.61722931391947,136.52006246252537,4,4,2
2021-04-17,136.18075421871944,137.6566086811502,4.433739013794565,137.63788360004045,146.23569552201673,137.94863962274218,137.50185957389502,5,4,2
2021-04-18,132.87556055080526,137.0767778975816,4.794643277003554,137.1972590384289,136.18075421871944,136.93437603578548,146.0942973991523,6,4,2
2021-04-19,133.7534448030163,137.1421474233746,4.737279479644084,136.99690663473396,132.87556055080526,133.29585812246512,139.76401691386437,0,4,2
2021-04-20,134.9528611438047,137.01665176717344,4.789143819108959,136.98317001702597,133.7534448030163,135.83133073721294,135.36495967504507,1,4,2
2021-04-21,136.50269877010686,137.3092929079115,4.667511170414341,137.1527180084145,134.9528611438047,134.4542107849404,131.41625902845027,2,4,2
2021-04-22,141.00633341366805,137.3581926317339,4.710113879442562,137.44344766430152,136.50269877010686,140.6640353469113,132.2844437370569,3,4,2
2021-04-23,144.36585001491576,137.0910718450052,4.141432247706716,137.61223020165116,141.00633341366805,146.23569552201673,139.3023738944268,4,4,2
2021-04-24,142.5647762703579,138.00307499523927,4.586561531750687,137.75878666388172,144.36585001491576,136.18075421871944,138.16808240344213,5,4,2
2021-04-25,132.42017549429656,137.9380199871666,4.673810320791643,137.26761071598378,142.5647762703579,132.87556055080526,147.15545393123347,6,4,2
2021-04-26,133.96230197202135,137.9678567255959,4.643210996280017,136.9372415047872,132.42017549429656,133.7534448030163,143.87337830791975,0,4,2
2021-04-27,138.31354507414088,138.44795442992964,4.449200219740016,137.07028567676653,133.96230197202135,134.9528611438047,134.32221991476104,1,4,2
2021-04-28,137.27762930814674,138.55865879250675,4.402123515784853,137.30768638947904,138.31354507414088,136.50269877010686,130.15560792677093,2,4,2
2021-04-29,138.22960888927926,138.16198386045122,4.267861573533134,137.65765157466964,137.27762930814674,141.00633341366805,127.73065333356129,3,4,2
2021-04-30,138.9870427890565,137.3935828281856,3.3503119360615043,137.8242083279803,138.22960888927926,144.36585001491576,133.99034018973606,4,4,2
2021-05-01,139.10467721268083,136.89928296280317,2.640196214026618,137.66442457985627,138.9870427890565,142.5647762703579,143.89818965640183,5,5,2
2021-05-02,138.2785042757818,137.7361870744439,1.7682762115752262,137.48470004479154,139.10467721268083,132.42017549429656,143.67024032772431,6,5,2
2021-05-03,132.26254009930577,137.49336394977024,2.382808759830689,137.1752582684117,138.2785042757818,133.96230197202135,141.54579339070088,0,5,2
2021-05-04,133.83324657280235,136.85332130672188,2.705637495967811,137.29534456008975,132.26254009930577,138.31354507414088,130.2306578224605,1,5,2
2021-05-05,134.09717838874192,136.39897117537834,2.8836924757683158,137.3681939867868,133.83324657280235,137.27762930814674,131.91169558783102,2,5,2
2021-05-06,143.85248467628287,137.20223914495028,4.032803962936215,137.55664418874355,134.09717838874192,138.22960888927926,138.19897861758014,3,5,2
2021-05-07,138.33572676995695,137.10919399936466,3.9920695379517417,137.57629024167088,143.85248467628287,138.9870427890565,137.74634518213688,4,5,2
2021-05-08,137.45444152817169,136.87344604443476,3.902305260757178,137.55309192406847,138.33572676995695,139.10467721268083,138.15039105624493,5,5,2
2021-05-09,136.41569259856914,136.60733009054724,3.853732903868027,137.34637403355677,137.45444152817169,138.2785042757818,142.61722931391947,6,5,2
2021-05-10,125.5957374527724,135.65492971247104,5.554818490243683,136.93461062789112,136.41569259856914,132.26254009930577,137.94863962274218,0,5,2
2021-05-11,133.09119909261628,135.54892292958732,5.602255110236486,136.80650472978547,125.5957374527724,133.83324657280235,136.93437603578548,1,5,2
2021-05-12,133.2475980559162,135.42755431061224,5.64796416849506,136.8048960609005,133.09119909261628,134.09717838874192,133.29585812246512,2,5,2
2021-05-13,125.20656264322582,132.76385116303263,5.403995640280617,136.45073712443428,133.2475980559162,143.85248467628287,135.83133073721294,3,5,2
2021-05-14,139.9458100671244,132.99386306262798,5.706478933112898,136.63379043384037,125.20656264322582,138.33572676995695,134.4542107849404,4,5,2
2021-05-15,144.49053324223541,133.99901902177996,7.077990608690183,136.76134036368455,139.9458100671244,137.45444152817169,140.6640353469113,5,5,2
2021-05-16,132.52784440341446,133.44361213675785,7.008951565268769,136.30441199306446,144.49053324223541,136.41569259856914,146.23569552201673,6,5,2
2021-05-17,136.39975404732832,134.98704307883727,6.126809891708385,136.31171198735143,132.52784440341446,125.5957374527724,136.18075421871944,0,5,2
2021-05-18,133.46480132105313,135.0404148257568,6.109144135914634,136.3313533463597,136.39975404732832,133.09119909261628,132.87556055080526,1,5,2
2021-05-19,133.07229111773444,135.01537097744514,6.118071333350231,136.30864822351697,133.46480132105313,133.2475980559162,133.7534448030163,2,5,2
2021-05-20,140.23878335671765,137.16283107937255,4.534589337537741,136.48484563061407,133.07229111773444,125.20656264322582,134.9528611438047,3,5,2
2021-05-21,139.15614366642274,137.05002159355803,4.463075246274744,136.57329379382458,140.23878335671765,139.9458100671244,136.50269877010686,4,5,2
2021-05-22,137.94523667747978,136.11497922716435,3.1314083835441284,136.47125723595164,139.15614366642274,144.49053324223541,141.00633341366805,5,5,2
2021-05-23,130.589995824538,135.83814371589628,3.557989854787565,136.0120620962724,137.94523667747978,132.52784440341446,144.36585001491576,6,5,2
2021-05-24,134.94591126966796,135.63045189051624,3.5621733102618514,135.75809992958273,130.589995824538,136.39975404732832,142.5647762703579,0,5,2
2021-05-25,133.46323321377415,135.63022787519068,3.5623322464965534,135.79286852023196,134.94591126966796,133.46480132105313,132.42017549429656,1,5,2
2021-05-26,134.5350277705489,135.83919025416415,3.4276335882027147,135.81195938018288,133.46323321377415,133.07229111773444,133.96230197202135,2,5,2
2021-05-27,143.37704089471274,136.28751275959203,4.214021306284579,135.98074257420194,134.5350277705489,140.23878335671765,138.31354507414088,3,5,2
2021-05-28,139.21630387222208,136.2961070747062,4.220902559187881,136.04536505967113,143.37704089471274,139.15614366642274,137.27762930814674,4,5,2
2021-05-29,139.41690150810123,136.50634490765216,4.351368373069655,136.0849414802985,139.21630387222208,137.94523667747978,138.22960888927926,5,5,2
2021-05-30,131.7334296524879,136.6696925973593,4.106847870619879,135.84315437574622,139.41690150810123,130.589995824538,138.9870427890565,6,5,2
2021-05-31,129.92592991889683,135.95255240439198,4.832254118552972,135.53719613262012,131.7334296524879,134.94591126966796,139.10467721268083,0,5,2
2021-06-01,129.29407930978613,135.35695898953654,5.412324092687474,135.23771530042026,129.92592991889683,133.46323321377415,138.2785042757818,1,6,2
2021-06-02,133.55985525797192,135.21764863059698,5.449429202008438,135.28095913904247,129.29407930978613,134.5350277705489,132.26254009930577,2,6,2
2021-06-03,137.51892025045584,134.380774252846,4.320403716589434,135.40381492829758,133.55985525797192,143.37704089471274,133.83324657280235,3,6,2
2021-06-04,135.78571212330263,133.89068971728608,3.8493625749798817,135.46009938611627,137.51892025045584,139.21630387222208,134.09717838874192,4,6,2
2021-06-05,133.70653373892884,133.07492289311858,2.9928281354339386,135.1219010215378,135.78571212330263,139.41690150810123,143.85248467628287,5,6,2
2021-06-06,129.73871050968197,132.78996301557487,3.227600128050259,134.83533381286196,133.70653373892884,131.7334296524879,138.33572676995695,6,6,2
2021-06-07,128.1890498120781,132.54183728602933,3.5364569746934276,134.52648742232552,129.73871050968197,129.92592991889683,137.45444152817169,0,6,2
2021-06-08,128.18798197322275,132.383823380806,3.725419731521138,134.25223040148063,128.1890498120781,129.29407930978613,136.41569259856914,1,6,2
2021-06-09,135.5205219621516,132.66391862426025,3.898272409078734,134.58305655179328,128.18798197322275,133.55985525797192,125.5957374527724,2,6,2
2021-06-10,138.26278270755517,132.77018468956015,4.059481854225464,134.75544267229122,135.5205219621516,137.51892025045584,133.09119909261628,3,6,2
2021-06-11,135.90714203923366,132.78753182040745,4.074746347894789,134.84409413840183,138.26278270755517,135.78571212330263,133.2475980559162,4,6,2
2021-06-12,137.74391042520395,133.36429991844673,4.490988032967025,135.26200573113442,135.90714203923366,133.70653373892884,125.20656264322582,5,6,2
2021-06-13,134.68494989981062,134.07090554560799,4.205512618367601,135.0866437255573,137.74391042520395,129.73871050968197,139.9458100671244,6,6,2
2021-06-14,120.0339389171599,132.90588970347682,6.570862325076865,134.27142391472145,134.68494989981062,128.1890498120781,144.49053324223541,0,6,2
2021-06-15,129.73117736784118,133.1263461884223,6.410113464950668,134.17820168020233,120.0339389171599,128.18798197322275,132.52784440341446,1,6,2
2021-06-16,128.5666485899075,132.13293570667312,6.515213499429607,133.91709816495498,129.73117736784118,135.5205219621516,136.39975404732832,2,6,2
2021-06-17,136.75794215665394,131.9179584851158,6.30053166574749,134.02686952614167,128.5666485899075,138.26278270755517,133.46480132105313,3,6,2
2021-06-18,138.8357101041666,132.3363253515348,6.694483821482368,134.21898349235607,136.75794215665394,135.90714203923366,133.07229111773444,4,6,2
2021-06-19,129.5835642503393,131.17056161226841,6.294433565954716,133.86380952214347,138.8357101041666,137.74391042520395,140.23878335671765,5,6,2
2021-06-20,122.11651488260402,129.37507089552463,6.88933586841828,133.29582189601618,129.5835642503393,134.68494989981062,139.15614366642274,6,6,2
2021-06-21,127.27146866846589,130.40900371713977,5.6930215817615,132.94002962904904,122.11651488260402,120.0339389171599,137.94523667747978,0,6,2
2021-06-22,125.93292154085779,129.86639574185642,5.943874543981565,132.78479381959303,127.27146866846589,129.73117736784118,130.589995824538,1,6,2
2021-06-23,124.22587037988225,129.2462845689957,6.316806764506373,132.42745912326686,125.93292154085779,128.5666485899075,134.94591126966796,2,6,2
2021-06-24,140.52367766633364,129.78424678466422,7.166368886913522,132.6628072716855,124.22587037988225,136.75794215665394,133.46323321377415,3,6,2
2021-06-25,135.56776515657486,129.31739750643683,6.5591604764354114,132.6972318512197,140.52367766633364,138.8357101041666,134.5350277705489,4,6,2
2021-06-26,132.79310306392458,129.77590305123474,6.691706433816819,132.34443392352674,135.56776515657486,129.5835642503393,143.37704089471274,5,6,2
2021-06-27,130.33448786437756,130.94989919148807,5.783187288637004,132.04837338993192,132.79310306392458,122.11651488260402,139.21630387222208,6,6,2
2021-06-28,121.58203913240183,130.13712354347894,6.711597580415842,131.4538779774086,130.33448786437756,127.27146866846589,139.41690150810123,0,6,2
2021-06-29,124.47375706062476,129.92867147487422,6.884372303444427,131.2118888910132,121.58203913240183,125.93292154085779,131.7334296524879,1,6,2
2021-06-30,123.82576854300038,129.87151406960538,6.941038672977191,131.0085501784833,124.47375706062476,124.22587037988225,129.92592991889683,2,6,2
2021-07-01,129.66108535770755,128.31971516837308,5.144369726553177,131.02078371341403,123.82576854300038,140.52367766633364,129.29407930978613,3,7,3
2021-07-02,133.3993650424752,128.0099437235017,4.679461241718103,131.01543403956413,129.66108535770755,135.56776515657486,133.55985525797192,4,7,3
2021-07-03,124.3332919119157,126.80139927321473,4.316619868330277,130.57591309494612,133.3993650424752,132.79310306392458,137.51892025045584,5,7,3
2021-07-04,122.87350751905619,125.7355449381688,4.218857327930812,130.14550627480457,124.3332919119157,130.33448786437756,135.78571212330263,6,7,3
2021-07-05,119.08558326763219,125.37890838605885,4.705893384002199,129.6581412590947,122.87350751905619,121.58203913240183,133.70653373892884,0,7,3
2021-07-06,123.05361239060716,125.17603057605633,4.781425553701935,129.43530465512555,119.08558326763219,124.47375706062476,129.73871050968197,1,7,3
2021-07-07,128.05337991762596,125.77997505814571,4.848966746757448,129.43078232531045,123.05361239060716,123.82576854300038,128.1890498120781,2,7,3
2021-07-08,132.25806584808416,126.15097227105665,5.275952389037811,129.56645178780585,128.05337991762596,129.66108535770755,128.18798197322275,3,7,3
2021-07-09,133.7871802302616,126.20637444074042,5.366020097070629,129.50867373007617,132.25806584808416,133.3993650424752,135.5205219621516,4,7,3
2021-07-10,131.99604336598264,127.30105321989285,5.691932987284626,129.29978241869043,133.7871802302616,124.3332919119157,138.26278270755517,5,7,3
2021-07-11,125.15739357530451,127.62732265649974,5.45642679648543,128.94145746989278,131.99604336598264,122.87350751905619,135.90714203923366,6,7,3
